textID,text,selected_text,sentiment
eab1c2c64e,  Congratulations...keep us posted on how things go!,Congratulations,positive
31dbee3a36,Up was pretty good. It was kind of depressing though,Up was pretty good. It was kind of depressing though,neutral
8028a5506f,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I`m having fun AIMing them",I`m having fun AIMing them,positive
dc3d5910c6, Have a great night!,Have a great night!,positive
f3092d273b,"Heyy, Im Not feeling so good cuz of wat happened yesterday in the car accdentt.",Im Not feeling so good,negative
ad2b0dc14e, well you can  lol,well you can  lol,neutral
a6ffb4470a,waiting on the cue for kenny,waiting on the cue for kenny,neutral
1a38d972aa,oh godddd I coughed up a little bit of taco,oh godddd,negative
c7d2a2e3ad,http://twitpic.com/4jeij - New forest hoping the walk would lose me some pounds,New forest hoping the walk would lose me some pounds,positive
f8870c7853,yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk,yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk,neutral
0ba49d0613,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.,neutral
b6e52ad878," Unfortunately, I didn`t do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.","Unfortunately,",negative
bbce3d9a60, Same here  Mmmm... Macrina Bakery.,Same here  Mmmm... Macrina Bakery.,neutral
558d4976d1,"just got a haircut, NOT happy!",NOT happy!,negative
f191893c0e,Already misses the Dunhams.,misses,negative
7d6fb79fe0,was laughed at today for being too hopeful with the things...,was laughed at today for being too hopeful with the things...,negative
9eb939eeb8," those cakes sure look good ,,took one if it`s ok with you  ummm good tks",sure look good,positive
837f54ace3, did you have an amazing time?,did you have an amazing time?,neutral
c277d11dbf, wow! that is an *awesome* review; carry it with you everywhere; laminate it; read it when down;just plain cool,*awesome*,positive
df409d4a7f,Listening to: Sweet Talk 101 - Cute Is What We Aim For /// Considering taking up the GameBoy Color again. I miss chiptune.,miss,negative
b44ef2a058,Watching mens volleyball on TV.  For some reason its not as good as womens beach volleyball.  Cant quite place why,its not as good as,negative
247091d3d7,"man, i ain`t been without V`s presence in a minute...i feel like a lil kid with no momma","man, i ain`t been without V`s presence in a minute...i feel like a lil kid with no momma",neutral
22a87f2ca8,"Hello!Im back andIm drunk,  and as much asI love my friends,I hate how they unintentionally make me feel inadequate.Ineedhelp","sI love my friends,I hate how they unintentionally make me feel inadequate.Ineedhelp",neutral
5b50cd74d1, You`re welcome! It`s been a wonderful day  How about you? Stayin outta trouble or should I be ready to crash a party? LOL,wonderful,positive
45e1645f36,Millenia mom.... I think I am in that category,Millenia mom.... I think I am in that category,neutral
dc31af2e1a, sounds like a great way to to start mothers day! Enjoy your day,sounds like a great way to to start mothers day! Enjoy your day,positive
50356857dc,Is sooo waking both of them up on my way back to SB  good night america,Is sooo waking both of them up on my way back to SB  good night america,positive
a088ac278e,     I LOVE YOU GUYS! get your **** to australia in december for my birthday,I LO,positive
3c5b1da345,I really fancy a frappuccino from Starbucks right now,I really fancy a frappuccino from Starbucks right now,positive
49e7efba0b,It`s a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...,sad,negative
d3e172c552,Ok the thunder is scaring me,thunder is scaring me,negative
5c59ecc527, at least you have a next year  into the big wide world for me!,at least you have a next year  into the big wide world for me!,neutral
880447db22, I love to Read  And i love Film making,love,positive
1901e9260a,I hate TweetDeck when it reaches access limits,hate,negative
7b21362baa,"the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don`t see how I can adequately revise all of them  I care least about...",AWFUL.,negative
4662397ac7,Haha Ashley tisdale is on again,Haha Ashley tisdale is on again,neutral
24b6dfdc81,dang i miss you  goodnight,miss,negative
6e1811ea29,"TodaY was better. My Panda can eally cheer me up. I dont know, I am Happy, Like the legit happy.","Happy,",positive
7cf11911b0,"_2229 both, at the same time","_2229 both, at the same time",neutral
e766412834,my tummy hurts  i blame last night`s chinese food.,hurts,negative
c280ab00dd, glad its nice there. Gray skies and rainy in wisconsin.,glad its nice there.,positive
91e443c518,  mmmm yes please,mmmm yes please,neutral
afe06bd420,"I forwarded an email about a cool science event in Canberra, and a friend thought it was in Sydney and trekked out to the wrong place",trekked out to the wrong place,negative
9a6ae559aa,ah just finished making tea for tomorrow night,ah just finished making tea for tomorrow night,neutral
c686989fce, because the one I was having at that moment woke me up.,because the one I was having at that moment woke me up.,neutral
791899e5b8,look how   choke on this **** talks to me,look how   choke on this **** talks to me,neutral
a3e2f42745,"_TheMovie That`s what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!",I was too late for the contest!,negative
a3a881391a,"slept in, missed bus, train delayed, doesn`t stop at my stop, late for work. **** heelllll",missed,negative
4144be9cd2, we keep getting pet days  but i heard the weekend is to be fab !!! wedding how soon again ?,e fab,positive
b47524feba, Happy Mother`s Day!!,Happy,positive
d5e30eba9d,"Law of Attraction - Some assembly (action) required  If u have asked 2 enter medical school, u still need 2 fill out the application","Law of Attraction - Some assembly (action) required  If u have asked 2 enter medical school, u still need 2 fill out the application",neutral
e301efe3ee,I actually drove in today - no incidents to report  to quote Ice Cube - Today was a good day,- Today was a good day,positive
fe3ce23064,Conference call arranged for 4.30pm today just blew my leaving early out the window,Conference call arranged for 4.30pm today just blew my leaving early out the window,neutral
a602a8ad31,I want another shake from Ritas.Badly.,Badly.,negative
b94dcbcab7,_sara I`m sitting in the bus to dublin And listen tokio hotel-reden.And i must laugh.you know why,And i must laugh.y,positive
35bb52e072,2 days & 5 text messages this month,2 days & 5 text messages this month,neutral
8863ca69b7,up.....i nEEd coFFee. b0ut2get ready2start this new day in my lie,up.....i nEEd coFFee. b0ut2get ready2start this new day in my lie,neutral
a194c3ba39,I`m a fat and sad puffyn now,fat and sad,negative
2f4647bf36, Sadly no robot songs in my library.,Sadly,negative
4c72374608, Good luck.. I have still to get wireless working post IT6,Good luck.,positive
d478a9419c,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!,dead.,negative
085850ff7f,"  yes I can imagine, I need my morning coffee otherwise I cannot function, have a good and relaxing Sunday","yes I can imagine, I need my morning coffee otherwise I cannot function, have a good and relaxing Sunday",neutral
092613bcc7,"Come an add, new twitter.  Only for fans.","Come an add, new twitter.  Only for fans.",neutral
dc4bd0bd4d,Currently in costa coffee  im liking this place more and more. Were sat in the business lounge. ooo were businessy today.,im liking this place more and more.,positive
e609756d4c,last night sucked... too many bad dreams about spiders and rogue octupi,bad,negative
a6204153cb,"_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time","_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time",neutral
ff68d28c4d, That would have been fun BUT we were soooo TIRED yesterday.  Long day at the office. Just did dinner and crashed.,soooo TIRED yesterday.  Long day at the office. Just did dinner and crashed.,negative
863ae1d0dc, http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they`re fantastic!,fantastic!,positive
3819735b05," OMG! Taylors in London! Your near Scotland, please come visit Glasgow",OMG!,positive
91c1124c67, want to hear something funny? I`m yours is on the radio right now!,want to hear something funny?,positive
dd9b29bc86, I agree! && I like the new pic!,agree!,positive
eaa0b85855,Yay for St Louis traffic,Yay for St Louis traffic,neutral
d91d188d29, Yeah daw. Awww...  Wear a mask na!,Yeah daw. Awww...  Wear a mask na!,neutral
2d710a2cca,"It seems my grandmother has found a way to break a pipe in her house, going to go there now and fix it, she is such a blur woman",break,negative
920bc518e4," Blow me away it IS raining harder here. Yay you, well done","Blow me away it IS raining harder here. Yay you, well done",neutral
68c94de08a, boo. i got rained out at the beach.,i got rained out at the beach.,negative
0f603e7928,drinking lemsip cause apaently i need ittt! IM NOT SICK,drinking lemsip cause apaently i need ittt! IM NOT SICK,neutral
4bfd1b8cc9,"watching Season 2, episode 1 of House before bed... what a great bedtime story",great,positive
473177eb6e," that would be awesome i think, i hate how expensive phones are","that would be awesome i think, i hate how expensive phones are",neutral
2deb9b910d," Masson I`ll give you the link, it`s quite handy",handy,positive
816217658d," - try thinking of something calm and peaceful, such as relaxing on the beach.","try thinking of something calm and peaceful, such as relaxing on the beach.",positive
7a67129242,_10807 I`m watching the 4th harry potter movieee,I`m watching the 4th harry potter movieee,neutral
b98b46881d,Step-by-step I`m leaving it all behind,Step-by-step I`m leaving it all behind,neutral
0720c6dc0e,So I thought the Cavs would crush the Magic and I come home from up north to realize how wrong I was.,wrong I,negative
5e519bfc9e,based on the similarity between 'May the 4th be with you' and 'May the force be with you' today it`s the 'Star Wars Day',based on the similarity between 'May the 4th be with you' and 'May the force be with you' today it`s the 'Star Wars Day',neutral
55556d4cb4,A very exciting week,exciting,positive
ff7f6efe91, Hey - Thank you!x and You`re Welcome! Must say - I love to travel and where are you at the moment?!x,I love to travel,positive
733afd2d19,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol,neutral
9e54f296ed,http://twitpic.com/676hz - It`s raining  so chocolate world it is !,It`s raining  so chocolate world it is !,neutral
ff396ed255,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking,neutral
0009df8104,"How come it`s so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back.","How come it`s so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back.",neutral
